proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0x31436bde35c25c3714e0c3e7fbd14a22107581b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,100.0,0.86,1738792130,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yyyyyyy,86.0
0xdbc66496317ed38182c43c1ec164199f3761f2f8,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,85.94,0.998,1739177589,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,KENNYG,85.76812
0xd3989ba133ab48b5b3a81e3dba9b37b5966a46d7,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,402.0,0.2099502487562189,1738813316,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,semi,84.39999999999999
0x31436bde35c25c3714e0c3e7fbd14a22107581b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,119.83,0.7,1738954458,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yyyyyyy,83.881
0x95a22133a8b537b29f3b2ff91dc49731b48a4123,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,122.261058,0.6543375242180548,1739140888,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,floppydisck,79.999998
0xaee7916eeba30a2bed2b4291c8147555302205e9,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,100.0,0.77,1738850001,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,BettingBoi,77.0
0x013018a95eebb34c237c6ec3a81323eba256e4c7,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,237.5,0.32,1739135341,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,JC7X,76.0
0x827b8a78c18825d3621652c8e556f35db64501ce,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,110.0,0.69,1739135129,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,SaudiMinisterOfHomeEntertainment,75.89999999999999
0x506f3851ab75685ea3622bf4dd9d28cacadfe8bb,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,100.0,0.75,1739042943,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,truthbeautyjustice,75.0
0x3d07417a36c63d261a9d6c38745d09a7ab3031a0,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,208.333332,0.35999999750399997,1739141912,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Slaburrpisthegod,74.999999
0x3eecdf8460fe9631de23f7f867a61d69a21d8f96,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,278.018147,0.2697665595188648,1739067858,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,LEBRON,74.999999
