proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0xfdedfff4aa31bdb2b5e213918ff287d8c28c28aa,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,7014.028055,0.9979999998731114,1767441713,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,0xfDEdFfF4aA31bDB2B5e213918FF287D8C28c28AA-1719212206343,6999.999997999999
0xd592400c366db77ae75ae92d0cd8cf3331e0b119,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6830.064978,0.9978250602230215,1767456725,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,LG33,6815.209998
0xa48e29c2bd8b5299dfe8e65330976594ec7db476,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6806.806,0.999,1767468793,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,deepmouse,6799.999194
0x25a7fcfe11abd6ae873148584fa3e1b6aa98a4c8,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6306.0,0.999,1767515021,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,loser-star,6299.694
0x0eeed0b0adf5fabd1831c8ba286964e243c15b68,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6051.05,0.999,1767535439,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Picador,6044.99895
0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6000.0,0.999,1767704097,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,aviato,5994.0
0xa9e8faf20424f3efbf12abaea0e7069d7546c443,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6000.0,0.998,1767534239,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,0xa9E8FaF20424F3efBF12abaEa0e7069d7546C443-1727183987392,5988.0
0xa8c63f775ddbbe66b56614191747def3021444e8,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6000.0,0.997,1767479231,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Tenebrus7,5982.0
0xbb9c165825e9f233d1f611b50b193fe94513072b,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,6055.22,0.9492158831553602,1767432385,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,jesterthegoose,5747.711
0x08458f7e9d2858027de579e4c3ca305475496b6f,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5564.13,0.998,1767468463,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,GollumGekko,5553.00174
